#,#,id,address,microdistrict_id,photo_url,marker,created_at,updated_at,is_deleted,category_id,district_id,sub_category_id,name_kz,name_ru,address_building_id,full_address
2097,49657,649423,"ул.Туркебаева, 7",,,POINT (76.8784 43.256963),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Баскетбольная площадка,Баскетбольная площадка,233268,"ул.Туркебаева, 7"
2098,49660,649841,"ул.Тургут Озала, 24/13",,,POINT (76.880847 43.256004),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Футбольное поле,Футбольное поле,167149,"ул.Тургут Озала, 24/13"
2099,49665,649844,"ул.Туркебаева, 7",,,POINT (76.878041 43.256959),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Футбольное поле,Футбольное поле,233268,"ул.Туркебаева, 7"
2100,49675,650145,"ул.Сатпаева, 9 Б",,,POINT (76.934291 43.237197),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Футбольное поле,Футбольное поле,168649,"ул.Сатпаева, 9 Б"
2101,49689,650032,"ул.Шашкина, 40",,,POINT (76.938901 43.218856),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Футбольное поле,Футбольное поле,168544,"ул.Шашкина, 40"
2102,49701,649802,"ул.Брусиловского, 46",,,POINT (76.876673 43.255977),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Футбольное поле,Футбольное поле,255153,"ул.Брусиловского, 46"
2103,49703,651611,"ул.Прокофьева, 8",,,POINT (76.874516 43.255092),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Площадка для воркаута,Площадка для воркаута,255154,"ул.Прокофьева, 8"
2104,49717,649717,"ул.Сатпаева, 9 Б",,,POINT (76.934291 43.237197),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Баскетбольная площадка,Баскетбольная площадка,168649,"ул.Сатпаева, 9 Б"
2105,49733,650892,"ул.Габдуллина, 6/2",,,POINT (76.933822 43.235876),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Спортивная площадка,Спортивная площадка,229877,"ул.Габдуллина, 6/2"
2106,49778,650924,"ул.Габдуллина, 6/2",,,POINT (76.93375 43.235856),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Спортивная площадка,Спортивная площадка,229877,"ул.Габдуллина, 6/2"
2107,49782,650938,"ул.Сатпаева, 20 А",,,POINT (76.936475 43.238547),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Спортивная площадка,Спортивная площадка,167967,"ул.Сатпаева, 20 А"
2108,49840,650766,"пр.Н.Назарбаев, 80/50",,,POINT (76.946766 43.259534),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Спортивная площадка,Спортивная площадка,167970,"пр.Н.Назарбаев, 80/50"
2109,49875,650918,"пр.Сейфуллина, 546",,,POINT (76.935713 43.238562),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Спортивная площадка,Спортивная площадка,165463,"пр.Сейфуллина, 546"
2110,49975,651138,"ул.Щербакова, 16 Б",,,POINT (76.942776 43.335512),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,8,32,Спортивная площадка,Спортивная площадка,165788,"ул.Щербакова, 16 Б"
2111,49995,650235,"ул.Жангир хана, 7 А",77,,POINT (76.921 43.19194),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Футбольное поле,Футбольное поле,276945,"ул.Жангир хана, 7 А"
2112,50048,650492,"ул.Наурызбай батыра, 50",,,POINT (76.936833 43.261602),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Спортивная площадка,Спортивная площадка,166055,"ул.Наурызбай батыра, 50"
2113,50053,649591,"мкр.Самал-1, 36",143,,POINT (76.952048 43.235609),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Баскетбольная площадка,Баскетбольная площадка,339049,"мкр.Самал-1, 36"
2114,50065,651680,"мкр.1, 52",5,,POINT (76.854313 43.230876),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Площадка для воркаута,Площадка для воркаута,258319,"мкр.1, 52"
2115,50161,649686,"мкр.Коктем-3, 2",109,,POINT (76.917115 43.230604),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Баскетбольная площадка,Баскетбольная площадка,256054,"мкр.Коктем-3, 2"
2116,50164,650113,"ул.Габдуллина, 53 Б",,,POINT (76.913725 43.229983),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Футбольное поле,Футбольное поле,165427,"ул.Габдуллина, 53 Б"
2117,50170,649644,"мкр.Коктем-3, 3",109,,POINT (76.916023 43.230807),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Баскетбольная площадка,Баскетбольная площадка,257411,"мкр.Коктем-3, 3"
2118,50186,651777,"ул.Кабанбай батыра, 96",,,POINT (76.950247 43.249025),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Площадка для воркаута,Площадка для воркаута,168505,"ул.Кабанбай батыра, 96"
2119,50187,651218,"ул.Бегайым, 4",165,,POINT (76.789466 43.246059),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,1,32,Спортивная площадка,Спортивная площадка,264186,"ул.Бегайым, 4"
2120,50201,649579,"ул.Карасай батыра, 39",,,POINT (76.951523 43.252853),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Баскетбольная площадка,Баскетбольная площадка,255721,"ул.Карасай батыра, 39"
2121,50205,650784,"ул.Карасай батыра, 48",,,POINT (76.949688 43.251763),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Спортивная площадка,Спортивная площадка,230847,"ул.Карасай батыра, 48"
2122,50238,649835,"ул.Тургут Озала, 53",,,POINT (76.879331 43.253938),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Футбольное поле,Футбольное поле,167035,"ул.Тургут Озала, 53"
2123,50251,651603,"ул.Тургут Озала, 61",,,POINT (76.879636 43.252936),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Площадка для воркаута,Площадка для воркаута,165748,"ул.Тургут Озала, 61"
2124,50295,649639,"бульв.Бухар Жирау, 27/5",,,POINT (76.92359 43.234952),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Баскетбольная площадка,Баскетбольная площадка,165557,"бульв.Бухар Жирау, 27/5"
2125,50300,651857,"ул.Байтурсынулы, 125",,,POINT (76.928228 43.235681),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Площадка для воркаута,Площадка для воркаута,255113,"ул.Байтурсынулы, 125"
2126,50304,649622,"ул.Сатпаева, 111 А",,,POINT (76.882101 43.235079),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Баскетбольная площадка,Баскетбольная площадка,166948,"ул.Сатпаева, 111 А"
2127,50342,650167,"бульв.Бухар Жирау, 12 А",,,POINT (76.926281 43.233517),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Футбольное поле,Футбольное поле,338962,"бульв.Бухар Жирау, 12 А"
2128,50362,650621,"ул.Курильская, 45",,,POINT (76.907202 43.263168),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Спортивная площадка,Спортивная площадка,188187,"ул.Курильская, 45"
2129,50363,651582,"ул.Курильская, 45",,,POINT (76.907202 43.263168),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Площадка для воркаута,Площадка для воркаута,188187,"ул.Курильская, 45"
2130,50406,651875,"ул.Клочкова, 105",,,POINT (76.901205 43.238386),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Площадка для воркаута,Площадка для воркаута,255059,"ул.Клочкова, 105"
2131,50415,650111,"ул.Сатпаева, 42 А",,,POINT (76.902598 43.234533),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Футбольное поле,Футбольное поле,254980,"ул.Сатпаева, 42 А"
2132,50425,650645,"ул.Курмангазы, 157",,,POINT (76.901851 43.241841),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Спортивная площадка,Спортивная площадка,167778,"ул.Курмангазы, 157"
2133,50429,651223,"ул.Байтурсынулы, 125",,,POINT (76.928228 43.235681),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Спортивная площадка,Спортивная площадка,255113,"ул.Байтурсынулы, 125"
2134,50455,650172,"ул.Маркова, 13",,,POINT (76.926968 43.233047),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Футбольное поле,Футбольное поле,255013,"ул.Маркова, 13"
2135,50470,651859,"ул.Римского-Корсакова, 3",,,POINT (76.927012 43.234102),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Площадка для воркаута,Площадка для воркаута,166304,"ул.Римского-Корсакова, 3"
2136,50489,650649,"пр.Гагарина, 46",,,POINT (76.893674 43.246411),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Спортивная площадка,Спортивная площадка,180540,"пр.Гагарина, 46"
2137,50499,649377,"ул.Богенбай батыра, 293",,,POINT (76.891795 43.249933),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Баскетбольная площадка,Баскетбольная площадка,165945,"ул.Богенбай батыра, 293"
2138,50515,652095,"ул.Кокорай, 45",146,,POINT (76.860755 43.271414),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,1,32,Площадка для воркаута,Площадка для воркаута,262979,"ул.Кокорай, 45"
2139,50521,651203,"ул.Бирлик, 9",174,,POINT (76.861942 43.277616),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,1,32,Спортивная площадка,Спортивная площадка,336513,"ул.Бирлик, 9"
2140,50550,652028,"ул.Табачнозаводская, 69 А",,,POINT (76.943597 43.296359),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,8,32,Площадка для воркаута,Площадка для воркаута,227560,"ул.Табачнозаводская, 69 А"
2141,50553,649363,"ул.Ботаническая, 44/7",,,POINT (76.941502 43.291576),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,5,32,Баскетбольная площадка,Баскетбольная площадка,237049,"ул.Ботаническая, 44/7"
2142,50554,650319,"ул.Салтыкова-Щедрина, 12",,,POINT (76.942168 43.292108),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,5,32,Футбольное поле,Футбольное поле,210520,"ул.Салтыкова-Щедрина, 12"
2143,50565,649351,"ул.Успенского, 21",,,POINT (76.93881 43.29614),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,8,32,Баскетбольная площадка,Баскетбольная площадка,173500,"ул.Успенского, 21"
2144,50566,651157,"ул.Филатова, 32",,,POINT (76.939491 43.295879),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,8,32,Спортивная площадка,Спортивная площадка,205030,"ул.Филатова, 32"
2145,50605,651202,"ул.Биянху, 91",176,,POINT (76.886807 43.28438),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,1,32,Спортивная площадка,Спортивная площадка,289991,"ул.Биянху, 91"
2146,50631,651367,"ул.Масаты, 1",64,,POINT (76.862203 43.348928),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,1,32,Жара,Жара,280317,"ул.Масаты, 1"
2147,50633,651266,"ул.Масаты, 1",64,,POINT (76.863075 43.348933),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,1,32,Спортивная площадка,Спортивная площадка,280317,"ул.Масаты, 1"
2148,50660,649451,"пр.Сейфуллина, 499",,,POINT (76.931096 43.260617),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Баскетбольная площадка,Баскетбольная площадка,165979,"пр.Сейфуллина, 499"
2149,50692,651865,"мкр.Коктем-2, 19",108,,POINT (76.920603 43.230908),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Площадка для воркаута,Площадка для воркаута,338149,"мкр.Коктем-2, 19"
2150,50702,650901,"мкр.Коктем-1, 29",107,,POINT (76.922391 43.231249),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Спортивная площадка,Спортивная площадка,256202,"мкр.Коктем-1, 29"
2151,50704,650997,"мкр.Коктем-2, 19",108,,POINT (76.921555 43.23022),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Спортивная площадка,Спортивная площадка,338149,"мкр.Коктем-2, 19"
2152,50708,649657,"мкр.Коктем-2, 20",108,,POINT (76.919818 43.230353),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Баскетбольная площадка,Баскетбольная площадка,338051,"мкр.Коктем-2, 20"
2153,50724,651480,"ул.Шарипова, 145 корпус 3",,,POINT (76.923852 43.243589),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Площадка для воркаута,Площадка для воркаута,168284,"ул.Шарипова, 145 корпус 3"
2154,50744,649853,"пр.Сейфуллина, 464",,,POINT (76.933101 43.256928),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Футбольное поле,Футбольное поле,167228,"пр.Сейфуллина, 464"
2155,50750,651866,"мкр.Коктем-2, 19",108,,POINT (76.921555 43.23022),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Площадка для воркаута,Площадка для воркаута,338149,"мкр.Коктем-2, 19"
2156,50762,650564,"пр.Абылай хана, 92/87",,,POINT (76.943721 43.251216),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Спортивная площадка,Спортивная площадка,255230,"пр.Абылай хана, 92/87"
2157,50785,650966,"бульв.Бухар Жирау, 24/2",,,POINT (76.922916 43.232733),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Спортивная площадка,Спортивная площадка,185042,"бульв.Бухар Жирау, 24/2"
2158,50804,649586,"ул.Токмакская, 29",,,POINT (76.945304 43.269786),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Баскетбольная площадка,Баскетбольная площадка,168540,"ул.Токмакская, 29"
2159,50822,651583,"ул.Маметовой, 22/40",,,POINT (76.944149 43.267142),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Площадка для воркаута,Площадка для воркаута,168312,"ул.Маметовой, 22/40"
2160,50839,649851,"ул.Панфилова, 51",,,POINT (76.942613 43.267825),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Футбольное поле,Футбольное поле,166477,"ул.Панфилова, 51"
2161,50844,651981,"пр.Рыскулова, 58 А",,,POINT (76.928071 43.290195),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,5,32,Площадка для воркаута,Площадка для воркаута,167193,"пр.Рыскулова, 58 А"
2162,50853,649797,"ул.Брусиловского, 134 А",,,POINT (76.879145 43.243848),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Футбольное поле,Футбольное поле,338672,"ул.Брусиловского, 134 А"
2163,50860,651073,"пр.Рыскулова, 51 А",,,POINT (76.926145 43.291842),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,5,32,Спортивная площадка,Спортивная площадка,248221,"пр.Рыскулова, 51 А"
2164,50868,651104,"пр.Рыскулова, 58 А",,,POINT (76.928071 43.290195),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,5,32,Спортивная площадка,Спортивная площадка,167193,"пр.Рыскулова, 58 А"
2165,50934,651059,"ул.Жанкожа батыр, 204",175,,POINT (76.851917 43.298584),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,1,32,Спортивная площадка,Спортивная площадка,294057,"ул.Жанкожа батыр, 204"
2166,51001,650070,"ул.Калдаякова, 93/2",,,POINT (76.95843 43.248632),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Футбольное поле,Футбольное поле,168000,"ул.Калдаякова, 93/2"
2167,51021,649582,"ул.Курмангазы, 32",,,POINT (76.952452 43.244502),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Баскетбольная площадка,Баскетбольная площадка,255543,"ул.Курмангазы, 32"
2168,51031,649565,"ул.Пушкина, 102",,,POINT (76.955457 43.246522),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Баскетбольная площадка,Баскетбольная площадка,168385,"ул.Пушкина, 102"
2169,51043,649571,"пр.Абая, 31",,,POINT (76.949187 43.243257),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Баскетбольная площадка,Баскетбольная площадка,167812,"пр.Абая, 31"
2170,51056,649469,"пр.Н.Назарбаев, 165",,,POINT (76.947341 43.245469),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Баскетбольная площадка,Баскетбольная площадка,166336,"пр.Н.Назарбаев, 165"
2171,51063,650620,"ул.Панфилова, 158",,,POINT (76.947145 43.243369),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Спортивная площадка,Спортивная площадка,166038,"ул.Панфилова, 158"
2172,51071,650361,"ул.Санаторий Алатау, 2",161,,POINT (76.810906 43.1971),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,7,32,Футбольное поле,Футбольное поле,262935,"ул.Санаторий Алатау, 2"
2173,51072,649730,"ул.Санаторий Алатау, 1/4",161,,POINT (76.811042 43.196907),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,7,32,Баскетбольная площадка,Баскетбольная площадка,337203,"ул.Санаторий Алатау, 1/4"
2174,51073,651431,"ул.Санаторий Алатау, 1/4",161,,POINT (76.81132 43.196458),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,7,32,Теннисный корт,Теннисный корт,337203,"ул.Санаторий Алатау, 1/4"
2175,51076,652125,"ул.Санаторий Алатау, 1/4",161,,POINT (76.811894 43.194574),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,7,32,Площадка для воркаута,Площадка для воркаута,337242,"ул.Санаторий Алатау, 1/4"
2176,51080,651183,"ул.Санаторий Алатау, 2",161,,POINT (76.808396 43.197436),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,7,32,Спортивная площадка,Спортивная площадка,262935,"ул.Санаторий Алатау, 2"
2177,51081,651184,"ул.Санаторий Алатау, 2",161,,POINT (76.808545 43.19683),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,7,32,Спортивная площадка,Спортивная площадка,262935,"ул.Санаторий Алатау, 2"
2178,51107,650844,"ул.Тянь-Шанская, 23 А",,,POINT (76.966005 43.268908),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Спортивная площадка,Спортивная площадка,228745,"ул.Тянь-Шанская, 23 А"
2179,51108,651798,"ул.Тянь-Шанская, 23 А",,,POINT (76.966005 43.268908),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Площадка для воркаута,Площадка для воркаута,228745,"ул.Тянь-Шанская, 23 А"
2180,51174,650106,"ул.Айманова, 198",,,POINT (76.898465 43.230613),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Футбольное поле,Футбольное поле,167299,"ул.Айманова, 198"
2181,51184,649625,"ул.Жарокова, 168",,,POINT (76.901181 43.231223),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Баскетбольная площадка,Баскетбольная площадка,166580,"ул.Жарокова, 168"
2182,51210,649847,"ул.Жамбыла, 77",,,POINT (76.937869 43.248274),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Футбольное поле,Футбольное поле,338692,"ул.Жамбыла, 77"
2183,51262,651649,"мкр.2, 38",11,,POINT (76.86034 43.233633),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Площадка для воркаута,Площадка для воркаута,256148,"мкр.2, 38"
2184,51265,651646,"мкр.2, 23",11,,POINT (76.859986 43.236665),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Площадка для воркаута,Площадка для воркаута,258096,"мкр.2, 23"
2185,51269,650846,"ул.Тянь-Шанская, 5 Г",,,POINT (76.96877 43.266079),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Спортивная площадка,Спортивная площадка,221187,"ул.Тянь-Шанская, 5 Г"
2186,51270,651446,"ул.Коперника, 33",,,POINT (76.968733 43.266831),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Теннисный корт,Теннисный корт,229021,"ул.Коперника, 33"
2187,51276,649604,"ул.Коперника, 130",,,POINT (76.969882 43.267934),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Баскетбольная площадка,Баскетбольная площадка,338600,"ул.Коперника, 130"
2188,51284,651398,"ул.Коперника, 128 А",,,POINT (76.968864 43.267736),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Теннисный корт,Теннисный корт,338968,"ул.Коперника, 128 А"
2189,51290,650033,"ул.Коперника, 130",,,POINT (76.969882 43.267934),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Футбольное поле,Футбольное поле,338600,"ул.Коперника, 130"
2190,51292,650845,"ул.Есенберлина, 189",,,POINT (76.96979 43.262934),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Спортивная площадка,Спортивная площадка,233740,"ул.Есенберлина, 189"
2191,51293,651424,"ул.Коперника, 130",,,POINT (76.968911 43.268018),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Теннисный корт,Теннисный корт,338843,"ул.Коперника, 130"
2192,51324,651994,"ул.Омарова Ильяса, 91",,,POINT (76.925811 43.304133),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,5,32,Площадка для воркаута,Площадка для воркаута,167559,"ул.Омарова Ильяса, 91"
2193,51325,650314,"ул.Серикова, 37",,,POINT (76.925005 43.303559),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,5,32,Футбольное поле,Футбольное поле,168602,"ул.Серикова, 37"
2194,51326,651995,"ул.Омарова Ильяса, 83",,,POINT (76.925561 43.305113),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,5,32,Площадка для воркаута,Площадка для воркаута,166202,"ул.Омарова Ильяса, 83"
2195,51356,651123,"мкр.Кулагер, 15",117,,POINT (76.923488 43.303345),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,5,32,Спортивная площадка,Спортивная площадка,338114,"мкр.Кулагер, 15"
2196,51357,651993,"мкр.Кулагер, 15",117,,POINT (76.923488 43.303345),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,5,32,Площадка для воркаута,Площадка для воркаута,338114,"мкр.Кулагер, 15"
2197,51366,650325,"ул.Омарова Ильяса, 10 А",,,POINT (76.926705 43.305839),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,5,32,Футбольное поле,Футбольное поле,247470,"ул.Омарова Ильяса, 10 А"
2198,51430,649934,"мкр.4, 18",13,,POINT (76.856295 43.228453),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Футбольное поле,Футбольное поле,337900,"мкр.4, 18"
2199,51435,650345,"ул.Аргынбаев, 28",94,,POINT (76.82619 43.204126),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,7,32,Футбольное поле,Футбольное поле,327206,"ул.Аргынбаев, 28"
2200,51448,651675,"мкр.4, 22",13,,POINT (76.856659 43.229199),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Площадка для воркаута,Площадка для воркаута,256199,"мкр.4, 22"
2201,51460,651687,"мкр.1, 45",5,,POINT (76.853476 43.229108),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Площадка для воркаута,Площадка для воркаута,258024,"мкр.1, 45"
2202,51480,649954,"мкр.3, 43",12,,POINT (76.85136 43.228403),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Футбольное поле,Футбольное поле,258255,"мкр.3, 43"
2203,51492,650899,"ул.Байзакова, 298",,,POINT (76.91562 43.234821),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Спортивная площадка,Спортивная площадка,165049,"ул.Байзакова, 298"
2204,51505,650659,"ул.Жамбыла, 202",,,POINT (76.890791 43.243244),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Спортивная площадка,Спортивная площадка,166510,"ул.Жамбыла, 202"
2205,51520,649454,"ул.Кабанбай батыра, 122",,,POINT (76.93976 43.248797),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,2,32,Баскетбольная площадка,Баскетбольная площадка,165612,"ул.Кабанбай батыра, 122"
